Geração,Iteração,Fitness
35,21,492.845,duplicate,
35,22,492.845,duplicate,
35,23,492.845,duplicate,
35,24,535.218
35,25,515.343
35,26,535.655
35,27,519.352
35,28,523.919
35,29,521.598
35,30,518.794
35,31,505.66
36,0,492.845
36,1,492.845,duplicate,
36,2,492.845,duplicate,
36,3,492.845,duplicate,
36,4,492.845,duplicate,
36,5,492.845,duplicate,
36,6,492.845,duplicate,
36,7,492.845,duplicate,
36,8,492.845,duplicate,
36,9,492.845,duplicate,
36,10,492.845,duplicate,
36,11,492.845,duplicate,
36,12,492.845,duplicate,
36,13,492.845,duplicate,
36,14,492.845,duplicate,
36,15,492.845,duplicate,
36,16,492.845,duplicate,
36,17,492.845,duplicate,
36,18,492.845,duplicate,
36,19,492.845,duplicate,
36,20,492.845,duplicate,
36,21,492.845,duplicate,
36,22,492.845,duplicate,
36,23,492.845,duplicate,
36,24,529.708
36,25,528.494
36,26,511.081
36,27,536.053
36,28,524.96
36,29,541.67
36,30,524.083
36,31,492.845,duplicate,
37,0,492.845
37,1,492.845,duplicate,
37,2,492.845,duplicate,
37,3,492.845,duplicate,
37,4,492.845,duplicate,
37,5,492.845,duplicate,
37,6,492.845,duplicate,
37,7,492.845,duplicate,
37,8,492.845,duplicate,
37,9,492.845,duplicate,
37,10,492.845,duplicate,
37,11,492.845,duplicate,
37,12,492.845,duplicate,
37,13,492.845,duplicate,
37,14,492.845,duplicate,
37,15,492.845,duplicate,
37,16,492.845,duplicate,
37,17,492.845,duplicate,
37,18,492.845,duplicate,
37,19,492.845,duplicate,
37,20,492.845,duplicate,
37,21,492.845,duplicate,
37,22,492.845,duplicate,
37,23,492.845,duplicate,
37,24,520.074
37,25,546.55
37,26,504.417
37,27,547.165
37,28,538.14
37,29,518.396
37,30,504.618
37,31,517.146
38,0,492.845
38,1,492.845,duplicate,
38,2,492.845,duplicate,
38,3,492.845,duplicate,
38,4,492.845,duplicate,
38,5,492.845,duplicate,
38,6,492.845,duplicate,
38,7,492.845,duplicate,
38,8,492.845,duplicate,
38,9,492.845,duplicate,
38,10,492.845,duplicate,
38,11,492.845,duplicate,
38,12,492.845,duplicate,
38,13,492.845,duplicate,
38,14,492.845,duplicate,
38,15,492.845,duplicate,
38,16,492.845,duplicate,
38,17,492.845,duplicate,
38,18,492.845,duplicate,
38,19,492.845,duplicate,
38,20,492.845,duplicate,
38,21,492.845,duplicate,
38,22,492.845,duplicate,
38,23,492.845,duplicate,
38,24,539.815
38,25,505.499
38,26,511.533
38,27,506.657
38,28,547.682
38,29,538.14
38,30,528.463
38,31,559.786
39,0,492.845
39,1,492.845,duplicate,
39,2,492.845,duplicate,
39,3,492.845,duplicate,
39,4,492.845,duplicate,
39,5,492.845,duplicate,
39,6,492.845,duplicate,
39,7,492.845,duplicate,
39,8,492.845,duplicate,
39,9,492.845,duplicate,
39,10,492.845,duplicate,
39,11,492.845,duplicate,
39,12,492.845,duplicate,
39,13,492.845,duplicate,
39,14,492.845,duplicate,
39,15,492.845,duplicate,
39,16,492.845,duplicate,
39,17,492.845,duplicate,
39,18,492.845,duplicate,
39,19,492.845,duplicate,
39,20,492.845,duplicate,
39,21,492.845,duplicate,
39,22,492.845,duplicate,
39,23,492.845,duplicate,
39,24,511.481
39,25,506.416
39,26,527.528
39,27,517.118
39,28,552.934
39,29,516.625
39,30,528.52
39,31,524.789
40,0,492.845
40,1,492.845,duplicate,
40,2,492.845,duplicate,
40,3,492.845,duplicate,
40,4,492.845,duplicate,
40,5,492.845,duplicate,
40,6,492.845,duplicate,
40,7,492.845,duplicate,
40,8,492.845,duplicate,
40,9,492.845,duplicate,
40,10,492.845,duplicate,
40,11,492.845,duplicate,
40,12,492.845,duplicate,
40,13,492.845,duplicate,
40,14,492.845,duplicate,
40,15,492.845,duplicate,
40,16,492.845,duplicate,
40,17,492.845,duplicate,
40,18,492.845,duplicate,
40,19,492.845,duplicate,
40,20,492.845,duplicate,
40,21,492.845,duplicate,
40,22,492.845,duplicate,
40,23,492.845,duplicate,
40,24,513.349
40,25,557.067
40,26,529.35
40,27,523.27
40,28,536.914
40,29,517.643
40,30,528.98
40,31,524.246
41,0,492.845
41,1,492.845,duplicate,
41,2,492.845,duplicate,
41,3,492.845,duplicate,
41,4,492.845,duplicate,
41,5,492.845,duplicate,
41,6,492.845,duplicate,
41,7,492.845,duplicate,
41,8,492.845,duplicate,
41,9,492.845,duplicate,
41,10,492.845,duplicate,
41,11,492.845,duplicate,
41,12,492.845,duplicate,
41,13,492.845,duplicate,
41,14,492.845,duplicate,
41,15,492.845,duplicate,
41,16,492.845,duplicate,
41,17,492.845,duplicate,
41,18,492.845,duplicate,
41,19,492.845,duplicate,
41,20,492.845,duplicate,
41,21,492.845,duplicate,
41,22,492.845,duplicate,
41,23,492.845,duplicate,
41,24,515.065
41,25,525.73
41,26,528.298
41,27,520.071
41,28,517.123
41,29,523.675
41,30,512.192
41,31,509.838
42,0,492.845
42,1,492.845,duplicate,
42,2,492.845,duplicate,
42,3,492.845,duplicate,
42,4,492.845,duplicate,
42,5,492.845,duplicate,
42,6,492.845,duplicate,
42,7,492.845,duplicate,
42,8,492.845,duplicate,
42,9,492.845,duplicate,
42,10,492.845,duplicate,
42,11,492.845,duplicate,
42,12,492.845,duplicate,
42,13,492.845,duplicate,
42,14,492.845,duplicate,
42,15,492.845,duplicate,
42,16,492.845,duplicate,
42,17,492.845,duplicate,
42,18,492.845,duplicate,
42,19,492.845,duplicate,
42,20,492.845,duplicate,
42,21,492.845,duplicate,
42,22,492.845,duplicate,
42,23,492.845,duplicate,
42,24,528.352
42,25,555.492
42,26,538.821
42,27,529.35
42,28,504.417
42,29,547.075
42,30,541.087
42,31,538.874
43,0,492.845
43,1,492.845,duplicate,
43,2,492.845,duplicate,
43,3,492.845,duplicate,
43,4,492.845,duplicate,
43,5,492.845,duplicate,
43,6,492.845,duplicate,
43,7,492.845,duplicate,
43,8,492.845,duplicate,
43,9,492.845,duplicate,
43,10,492.845,duplicate,
43,11,492.845,duplicate,
43,12,492.845,duplicate,
43,13,492.845,duplicate,
43,14,492.845,duplicate,
43,15,492.845,duplicate,
43,16,492.845,duplicate,
43,17,492.845,duplicate,
43,18,492.845,duplicate,
43,19,492.845,duplicate,
43,20,492.845,duplicate,
43,21,492.845,duplicate,
43,22,492.845,duplicate,
43,23,492.845,duplicate,
43,24,526.767
43,25,528.412
43,26,518.86
43,27,518.033
43,28,517.693
43,29,499.073
43,30,518.006
43,31,517.884
44,0,492.845
44,1,492.845,duplicate,
44,2,492.845,duplicate,
44,3,492.845,duplicate,
44,4,492.845,duplicate,
44,5,492.845,duplicate,
44,6,492.845,duplicate,
44,7,492.845,duplicate,
44,8,492.845,duplicate,
44,9,492.845,duplicate,
44,10,492.845,duplicate,
44,11,492.845,duplicate,
44,12,492.845,duplicate,
44,13,492.845,duplicate,
44,14,492.845,duplicate,
44,15,492.845,duplicate,
44,16,492.845,duplicate,
44,17,492.845,duplicate,
44,18,492.845,duplicate,
44,19,492.845,duplicate,
44,20,492.845,duplicate,
44,21,492.845,duplicate,
44,22,492.845,duplicate,
44,23,492.845,duplicate,
44,24,526.767
44,25,529.306
44,26,513.167
44,27,530.581
44,28,530.884
44,29,519.996
44,30,520.401
44,31,518.347
45,0,492.845
45,1,492.845,duplicate,
45,2,492.845,duplicate,
45,3,492.845,duplicate,
45,4,492.845,duplicate,
45,5,492.845,duplicate,
45,6,492.845,duplicate,
45,7,492.845,duplicate,
45,8,492.845,duplicate,
45,9,492.845,duplicate,
45,10,492.845,duplicate,
45,11,492.845,duplicate,
45,12,492.845,duplicate,
45,13,492.845,duplicate,
45,14,492.845,duplicate,
45,15,492.845,duplicate,
45,16,492.845,duplicate,
45,17,492.845,duplicate,
45,18,492.845,duplicate,
45,19,492.845,duplicate,
45,20,492.845,duplicate,
45,21,492.845,duplicate,
45,22,492.845,duplicate,
45,23,492.845,duplicate,
45,24,557.245
45,25,526.271
45,26,523.592
45,27,518.637
45,28,513.274
45,29,529.962
45,30,530.56
45,31,538.874
46,0,492.845
46,1,492.845,duplicate,
46,2,492.845,duplicate,
46,3,492.845,duplicate,
46,4,492.845,duplicate,
46,5,492.845,duplicate,
46,6,492.845,duplicate,
46,7,492.845,duplicate,
46,8,492.845,duplicate,
46,9,492.845,duplicate,
46,10,492.845,duplicate,
46,11,492.845,duplicate,
46,12,492.845,duplicate,
46,13,492.845,duplicate,
46,14,492.845,duplicate,
46,15,492.845,duplicate,
46,16,492.845,duplicate,
46,17,492.845,duplicate,
46,18,492.845,duplicate,
46,19,492.845,duplicate,
46,20,492.845,duplicate,
46,21,492.845,duplicate,
46,22,492.845,duplicate,
46,23,492.845,duplicate,
46,24,492.845,duplicate,
46,25,520.695
46,26,513.733
46,27,535.242
46,28,516.073
46,29,499.204
46,30,528.298
46,31,539.824
47,0,492.845
47,1,492.845,duplicate,
47,2,492.845,duplicate,
47,3,492.845,duplicate,
47,4,492.845,duplicate,
47,5,492.845,duplicate,
47,6,492.845,duplicate,
47,7,492.845,duplicate,
47,8,492.845,duplicate,
47,9,492.845,duplicate,
47,10,492.845,duplicate,
47,11,492.845,duplicate,
47,12,492.845,duplicate,
47,13,492.845,duplicate,
47,14,492.845,duplicate,
47,15,492.845,duplicate,
47,16,492.845,duplicate,
47,17,492.845,duplicate,
47,18,492.845,duplicate,
47,19,492.845,duplicate,
47,20,492.845,duplicate,
47,21,492.845,duplicate,
47,22,492.845,duplicate,
47,23,492.845,duplicate,
47,24,536.202
47,25,542.816
47,26,540.52
47,27,488.273
47,28,539.682
47,29,511.251
47,30,521.046
47,31,516.877
48,0,503.99
48,1,492.845
48,2,492.845,duplicate,
48,3,492.845,duplicate,
48,4,492.845,duplicate,
48,5,492.845,duplicate,
48,6,492.845,duplicate,
48,7,492.845,duplicate,
48,8,488.273
48,9,492.845,duplicate,
48,10,492.845,duplicate,
48,11,492.845,duplicate,
48,12,492.845,duplicate,
48,13,492.845,duplicate,
48,14,492.845,duplicate,
48,15,477.534
48,16,477.534,duplicate,
48,17,492.845,duplicate,
48,18,492.845,duplicate,
48,19,492.845,duplicate,
48,20,492.845,duplicate,
48,21,492.845,duplicate,
48,22,492.845,duplicate,
48,23,477.534,duplicate,
48,24,523.171
48,25,521.296
48,26,536.914
48,27,522.199
48,28,530.444
48,29,517.167
48,30,552.662
48,31,547.469
49,0,477.534
49,1,477.534,duplicate,
49,2,477.534,duplicate,
49,3,503.99
49,4,492.845
49,5,492.845,duplicate,
49,6,492.845,duplicate,
49,7,477.534,duplicate,
49,8,477.534,duplicate,
49,9,477.534,duplicate,
49,10,477.534,duplicate,
49,11,488.273
49,12,492.845,duplicate,
49,13,492.845,duplicate,
49,14,492.845,duplicate,
49,15,492.845,duplicate,
49,16,477.534,duplicate,
49,17,477.534,duplicate,
49,18,488.273,duplicate,
49,19,488.273,duplicate,
49,20,492.845,duplicate,
49,21,492.845,duplicate,
49,22,492.845,duplicate,
49,23,492.845,duplicate,
49,24,503.811
49,25,497.45
49,26,515.905
49,27,520.07
49,28,526.229
49,29,548.776
49,30,524.818
49,31,492.845,duplicate,
50,0,477.534
50,1,477.534,duplicate,
50,2,477.534,duplicate,
50,3,477.534,duplicate,
50,4,477.534,duplicate,
50,5,477.534,duplicate,
50,6,477.534,duplicate,
50,7,477.534,duplicate,
50,8,477.534,duplicate,
50,9,477.534,duplicate,
50,10,477.534,duplicate,
50,11,477.534,duplicate,
50,12,477.534,duplicate,
50,13,477.534,duplicate,
50,14,477.534,duplicate,
50,15,477.534,duplicate,
50,16,477.534,duplicate,
50,17,477.534,duplicate,
50,18,477.534,duplicate,
50,19,477.534,duplicate,
50,20,477.534,duplicate,
50,21,477.534,duplicate,
50,22,477.534,duplicate,
50,23,477.534,duplicate,
50,24,505.554
50,25,497.346
50,26,511.015
50,27,503.055
50,28,508.828
50,29,501.453
50,30,541.201
50,31,529.96
51,0,477.534
51,1,477.534,duplicate,
51,2,477.534,duplicate,
51,3,477.534,duplicate,
51,4,477.534,duplicate,
51,5,477.534,duplicate,
51,6,477.534,duplicate,
51,7,477.534,duplicate,
51,8,477.534,duplicate,
51,9,477.534,duplicate,
51,10,477.534,duplicate,
51,11,477.534,duplicate,
51,12,477.534,duplicate,
51,13,477.534,duplicate,
51,14,477.534,duplicate,
51,15,477.534,duplicate,
51,16,477.534,duplicate,
51,17,477.534,duplicate,
51,18,477.534,duplicate,
51,19,477.534,duplicate,
51,20,477.534,duplicate,
51,21,477.534,duplicate,
51,22,477.534,duplicate,
51,23,477.534,duplicate,
51,24,508.479
51,25,507.779
51,26,490.143
51,27,505.445
51,28,503.952
51,29,522.822
51,30,525.842
51,31,514.49
52,0,477.534
52,1,477.534,duplicate,
52,2,477.534,duplicate,
52,3,477.534,duplicate,
52,4,477.534,duplicate,
52,5,477.534,duplicate,
52,6,477.534,duplicate,
52,7,477.534,duplicate,
52,8,477.534,duplicate,
52,9,477.534,duplicate,
52,10,477.534,duplicate,
52,11,477.534,duplicate,
52,12,477.534,duplicate,
52,13,477.534,duplicate,
52,14,477.534,duplicate,
52,15,477.534,duplicate,
52,16,477.534,duplicate,
52,17,477.534,duplicate,
52,18,477.534,duplicate,
52,19,477.534,duplicate,
52,20,477.534,duplicate,
52,21,477.534,duplicate,
52,22,477.534,duplicate,
52,23,477.534,duplicate,
52,24,504.231
52,25,521.167
52,26,503.682
52,27,505.554
52,28,522.001
52,29,501.265
52,30,515.908
52,31,540.365
53,0,477.534
53,1,477.534,duplicate,
53,2,477.534,duplicate,
53,3,477.534,duplicate,
53,4,477.534,duplicate,
53,5,477.534,duplicate,
53,6,477.534,duplicate,
53,7,477.534,duplicate,
53,8,477.534,duplicate,
53,9,477.534,duplicate,
53,10,477.534,duplicate,
53,11,477.534,duplicate,
53,12,477.534,duplicate,
53,13,477.534,duplicate,
53,14,477.534,duplicate,
53,15,477.534,duplicate,
53,16,477.534,duplicate,
53,17,477.534,duplicate,
53,18,477.534,duplicate,
53,19,477.534,duplicate,
53,20,477.534,duplicate,
53,21,477.534,duplicate,
53,22,477.534,duplicate,
53,23,477.534,duplicate,
53,24,521.866
53,25,523.876
53,26,509.307
53,27,523.979
53,28,539.048
53,29,509.086
53,30,501.651
53,31,503.276
54,0,477.534
54,1,477.534,duplicate,
54,2,477.534,duplicate,
54,3,477.534,duplicate,
54,4,477.534,duplicate,
54,5,477.534,duplicate,
54,6,477.534,duplicate,
54,7,477.534,duplicate,
54,8,477.534,duplicate,
54,9,477.534,duplicate,
54,10,477.534,duplicate,
54,11,477.534,duplicate,
54,12,477.534,duplicate,
54,13,477.534,duplicate,
54,14,477.534,duplicate,
54,15,477.534,duplicate,
54,16,477.534,duplicate,
54,17,477.534,duplicate,
54,18,477.534,duplicate,
54,19,477.534,duplicate,
54,20,477.534,duplicate,
54,21,477.534,duplicate,
54,22,477.534,duplicate,
54,23,477.534,duplicate,
54,24,514.492
54,25,515.553
54,26,515.718
54,27,519.705
54,28,510.286
54,29,505.482
54,30,514.889
54,31,527.33
55,0,477.534
55,1,477.534,duplicate,
55,2,477.534,duplicate,
55,3,477.534,duplicate,
55,4,477.534,duplicate,
55,5,477.534,duplicate,
55,6,477.534,duplicate,
55,7,477.534,duplicate,
55,8,477.534,duplicate,
55,9,477.534,duplicate,
55,10,477.534,duplicate,
55,11,477.534,duplicate,
55,12,477.534,duplicate,
55,13,477.534,duplicate,
55,14,477.534,duplicate,
55,15,477.534,duplicate,
55,16,477.534,duplicate,
55,17,477.534,duplicate,
55,18,477.534,duplicate,
55,19,477.534,duplicate,
55,20,477.534,duplicate,
55,21,477.534,duplicate,
55,22,477.534,duplicate,
55,23,477.534,duplicate,
55,24,521.932
55,25,531.66
55,26,528.76
55,27,509.381
55,28,494.296
55,29,521.866
55,30,503.705
55,31,511.131
56,0,477.534
56,1,477.534,duplicate,
56,2,477.534,duplicate,
56,3,477.534,duplicate,
56,4,477.534,duplicate,
56,5,477.534,duplicate,
56,6,477.534,duplicate,
56,7,477.534,duplicate,
56,8,477.534,duplicate,
56,9,477.534,duplicate,
56,10,477.534,duplicate,
56,11,477.534,duplicate,
56,12,477.534,duplicate,
56,13,477.534,duplicate,
56,14,477.534,duplicate,
56,15,477.534,duplicate,
56,16,477.534,duplicate,
56,17,477.534,duplicate,
56,18,477.534,duplicate,
56,19,477.534,duplicate,
56,20,477.534,duplicate,
56,21,477.534,duplicate,
56,22,477.534,duplicate,
56,23,477.534,duplicate,
56,24,504.217
56,25,534.603
56,26,502.691
56,27,519.941
56,28,513.819
56,29,516.334
56,30,509.427
56,31,521.875
57,0,477.534
57,1,477.534,duplicate,
57,2,477.534,duplicate,
57,3,477.534,duplicate,
57,4,477.534,duplicate,
57,5,477.534,duplicate,
57,6,477.534,duplicate,
57,7,477.534,duplicate,
57,8,477.534,duplicate,
57,9,477.534,duplicate,
57,10,477.534,duplicate,
57,11,477.534,duplicate,
57,12,477.534,duplicate,
57,13,477.534,duplicate,
57,14,477.534,duplicate,
57,15,477.534,duplicate,
57,16,477.534,duplicate,
57,17,477.534,duplicate,
57,18,477.534,duplicate,
57,19,477.534,duplicate,
57,20,477.534,duplicate,
57,21,477.534,duplicate,
57,22,477.534,duplicate,
57,23,477.534,duplicate,
57,24,477.534,duplicate,
57,25,522.837
57,26,528.326
57,27,494.156
57,28,514.724
57,29,521.797
57,30,514.384
57,31,509.82
58,0,477.534
58,1,477.534,duplicate,
58,2,477.534,duplicate,
58,3,477.534,duplicate,
58,4,477.534,duplicate,
58,5,477.534,duplicate,
58,6,477.534,duplicate,
58,7,477.534,duplicate,
58,8,477.534,duplicate,
58,9,477.534,duplicate,
58,10,477.534,duplicate,
58,11,477.534,duplicate,
58,12,477.534,duplicate,
58,13,477.534,duplicate,
58,14,477.534,duplicate,
58,15,477.534,duplicate,
58,16,477.534,duplicate,
58,17,477.534,duplicate,
58,18,477.534,duplicate,
58,19,477.534,duplicate,
58,20,477.534,duplicate,
58,21,477.534,duplicate,
58,22,477.534,duplicate,
58,23,477.534,duplicate,
58,24,502.722
58,25,520.594
58,26,511.015
58,27,490.143
58,28,499.562
58,29,504.245
58,30,529.894
58,31,532.531
59,0,477.534
59,1,477.534,duplicate,
59,2,477.534,duplicate,
59,3,477.534,duplicate,
59,4,477.534,duplicate,
59,5,477.534,duplicate,
59,6,477.534,duplicate,
59,7,477.534,duplicate,
59,8,477.534,duplicate,
59,9,477.534,duplicate,
59,10,477.534,duplicate,
59,11,477.534,duplicate,
59,12,477.534,duplicate,
59,13,477.534,duplicate,
59,14,477.534,duplicate,
59,15,477.534,duplicate,
59,16,477.534,duplicate,
59,17,477.534,duplicate,
59,18,477.534,duplicate,
59,19,477.534,duplicate,
59,20,477.534,duplicate,
59,21,477.534,duplicate,
59,22,477.534,duplicate,
59,23,477.534,duplicate,
59,24,543.606
59,25,503.431
59,26,528.11
59,27,503.038
59,28,477.534,duplicate,
59,29,477.534,duplicate,
59,30,514.524
59,31,528.11,duplicate,
60,0,477.534
60,1,477.534,duplicate,
60,2,477.534,duplicate,
60,3,477.534,duplicate,
60,4,477.534,duplicate,
60,5,477.534,duplicate,
60,6,477.534,duplicate,
60,7,477.534,duplicate,
60,8,477.534,duplicate,
60,9,477.534,duplicate,
60,10,477.534,duplicate,
60,11,477.534,duplicate,
60,12,477.534,duplicate,
60,13,477.534,duplicate,
60,14,477.534,duplicate,
60,15,477.534,duplicate,
60,16,477.534,duplicate,
60,17,477.534,duplicate,
60,18,477.534,duplicate,
60,19,477.534,duplicate,
60,20,477.534,duplicate,
60,21,477.534,duplicate,
60,22,477.534,duplicate,
60,23,477.534,duplicate,
60,24,503.276
60,25,507.758
60,26,515.81
60,27,513.135
60,28,542.564
60,29,514.022
60,30,499.031
60,31,526.727
61,0,477.534
61,1,477.534,duplicate,
61,2,477.534,duplicate,
61,3,477.534,duplicate,
61,4,477.534,duplicate,
61,5,477.534,duplicate,
61,6,477.534,duplicate,
61,7,477.534,duplicate,
61,8,477.534,duplicate,
61,9,477.534,duplicate,
61,10,477.534,duplicate,
61,11,477.534,duplicate,
61,12,477.534,duplicate,
61,13,477.534,duplicate,
61,14,477.534,duplicate,
61,15,477.534,duplicate,
61,16,477.534,duplicate,
61,17,477.534,duplicate,
61,18,477.534,duplicate,
61,19,477.534,duplicate,
61,20,477.534,duplicate,
61,21,477.534,duplicate,
61,22,477.534,duplicate,
61,23,477.534,duplicate,
61,24,526.164
61,25,515.669
61,26,508.693
61,27,503.7
61,28,524.239
61,29,508.84
61,30,531.682
61,31,534.603
62,0,477.534
62,1,477.534,duplicate,
62,2,477.534,duplicate,
62,3,477.534,duplicate,
62,4,477.534,duplicate,
62,5,477.534,duplicate,
62,6,477.534,duplicate,
62,7,477.534,duplicate,
62,8,477.534,duplicate,
62,9,477.534,duplicate,
62,10,477.534,duplicate,
62,11,477.534,duplicate,
62,12,477.534,duplicate,
62,13,477.534,duplicate,
62,14,477.534,duplicate,
62,15,477.534,duplicate,
62,16,477.534,duplicate,
62,17,477.534,duplicate,
62,18,477.534,duplicate,
62,19,477.534,duplicate,
62,20,477.534,duplicate,
62,21,477.534,duplicate,
62,22,477.534,duplicate,
62,23,477.534,duplicate,
62,24,521.434
62,25,515.429
62,26,502.96
62,27,531.121
62,28,510.571
62,29,522.102
62,30,515.431
62,31,519.898
63,0,477.534
63,1,477.534,duplicate,
63,2,477.534,duplicate,
63,3,477.534,duplicate,
63,4,477.534,duplicate,
63,5,477.534,duplicate,
63,6,477.534,duplicate,
63,7,477.534,duplicate,
63,8,477.534,duplicate,
63,9,477.534,duplicate,
63,10,477.534,duplicate,
63,11,477.534,duplicate,
63,12,477.534,duplicate,
63,13,477.534,duplicate,
63,14,477.534,duplicate,
63,15,477.534,duplicate,
63,16,477.534,duplicate,
63,17,477.534,duplicate,
63,18,477.534,duplicate,
63,19,477.534,duplicate,
63,20,477.534,duplicate,
63,21,477.534,duplicate,
63,22,477.534,duplicate,
63,23,477.534,duplicate,
63,24,528.095
63,25,537.379
63,26,510.589
63,27,516.322
63,28,497.252
63,29,541.851
63,30,521.959
63,31,515.016
64,0,477.534
64,1,477.534,duplicate,
64,2,477.534,duplicate,
64,3,477.534,duplicate,
64,4,477.534,duplicate,
64,5,477.534,duplicate,
64,6,477.534,duplicate,
64,7,477.534,duplicate,
64,8,477.534,duplicate,
64,9,477.534,duplicate,
64,10,477.534,duplicate,
64,11,477.534,duplicate,
64,12,477.534,duplicate,
64,13,477.534,duplicate,
64,14,477.534,duplicate,
64,15,477.534,duplicate,
64,16,477.534,duplicate,
64,17,477.534,duplicate,
64,18,477.534,duplicate,
64,19,477.534,duplicate,
64,20,477.534,duplicate,
64,21,477.534,duplicate,
64,22,477.534,duplicate,
64,23,477.534,duplicate,
64,24,519.655
64,25,531.111
64,26,521.889
64,27,514.316
64,28,515.891
64,29,535.282
64,30,525.743
64,31,501.346
65,0,477.534
65,1,477.534,duplicate,
65,2,477.534,duplicate,
65,3,477.534,duplicate,
65,4,477.534,duplicate,
65,5,477.534,duplicate,
65,6,477.534,duplicate,
65,7,477.534,duplicate,
65,8,477.534,duplicate,
65,9,477.534,duplicate,
65,10,477.534,duplicate,
65,11,477.534,duplicate,
65,12,477.534,duplicate,
65,13,477.534,duplicate,
65,14,477.534,duplicate,
65,15,477.534,duplicate,
65,16,477.534,duplicate,
65,17,477.534,duplicate,
65,18,477.534,duplicate,
65,19,477.534,duplicate,
65,20,477.534,duplicate,
65,21,477.534,duplicate,
65,22,477.534,duplicate,
65,23,477.534,duplicate,
65,24,521.854
65,25,495.595
65,26,512.676
65,27,504.258
65,28,519.528
65,29,477.534,duplicate,
65,30,515.669
65,31,507.646
66,0,477.534
66,1,477.534,duplicate,
66,2,477.534,duplicate,
66,3,477.534,duplicate,
66,4,477.534,duplicate,
66,5,477.534,duplicate,
66,6,477.534,duplicate,
66,7,477.534,duplicate,
66,8,477.534,duplicate,
66,9,477.534,duplicate,
66,10,477.534,duplicate,
66,11,477.534,duplicate,
66,12,477.534,duplicate,
66,13,477.534,duplicate,
66,14,477.534,duplicate,
66,15,477.534,duplicate,
66,16,477.534,duplicate,
66,17,477.534,duplicate,
66,18,477.534,duplicate,
66,19,477.534,duplicate,
66,20,477.534,duplicate,
66,21,477.534,duplicate,
66,22,477.534,duplicate,
66,23,477.534,duplicate,
66,24,539.747
66,25,512.562
66,26,543.049
66,27,506.945
66,28,504.985
66,29,521.167
66,30,522.558
66,31,514.515
67,0,477.534
67,1,477.534,duplicate,
67,2,477.534,duplicate,
67,3,477.534,duplicate,
67,4,477.534,duplicate,
67,5,477.534,duplicate,
67,6,477.534,duplicate,
67,7,477.534,duplicate,
67,8,477.534,duplicate,
67,9,477.534,duplicate,
67,10,477.534,duplicate,
67,11,477.534,duplicate,
67,12,477.534,duplicate,
67,13,477.534,duplicate,
67,14,477.534,duplicate,
67,15,477.534,duplicate,
67,16,477.534,duplicate,
67,17,477.534,duplicate,
67,18,477.534,duplicate,
67,19,477.534,duplicate,
67,20,477.534,duplicate,
67,21,477.534,duplicate,
67,22,477.534,duplicate,
67,23,477.534,duplicate,
67,24,507.122
67,25,539.181
67,26,502.001
67,27,506.945
67,28,522.644
67,29,506.761
67,30,507.508
67,31,520.43
68,0,477.534
68,1,477.534,duplicate,
68,2,477.534,duplicate,
68,3,477.534,duplicate,
68,4,477.534,duplicate,
68,5,477.534,duplicate,
68,6,477.534,duplicate,
68,7,477.534,duplicate,
68,8,477.534,duplicate,
68,9,477.534,duplicate,
68,10,477.534,duplicate,
68,11,477.534,duplicate,
68,12,477.534,duplicate,
68,13,477.534,duplicate,
68,14,477.534,duplicate,
68,15,477.534,duplicate,
68,16,477.534,duplicate,
68,17,477.534,duplicate,
68,18,477.534,duplicate,
68,19,477.534,duplicate,
68,20,477.534,duplicate,
68,21,477.534,duplicate,
68,22,477.534,duplicate,
68,23,477.534,duplicate,
68,24,545.442
68,25,521.959
68,26,539.058
68,27,521.785
68,28,504.627
68,29,525.53
68,30,501.969
68,31,537.948
69,0,477.534
69,1,477.534,duplicate,
69,2,477.534,duplicate,
69,3,477.534,duplicate,
69,4,477.534,duplicate,
69,5,477.534,duplicate,
69,6,477.534,duplicate,
69,7,477.534,duplicate,
69,8,477.534,duplicate,
69,9,477.534,duplicate,
69,10,477.534,duplicate,
69,11,477.534,duplicate,
69,12,477.534,duplicate,
69,13,477.534,duplicate,
69,14,477.534,duplicate,
69,15,477.534,duplicate,
69,16,477.534,duplicate,
69,17,477.534,duplicate,
69,18,477.534,duplicate,
69,19,477.534,duplicate,
69,20,477.534,duplicate,
69,21,477.534,duplicate,
69,22,477.534,duplicate,
69,23,477.534,duplicate,
69,24,539.24
69,25,532.309
69,26,508.62
69,27,535.909
69,28,506.945
69,29,520.219
69,30,513.882
69,31,520.692
70,0,477.534
70,1,477.534,duplicate,
70,2,477.534,duplicate,
70,3,477.534,duplicate,
70,4,477.534,duplicate,
70,5,477.534,duplicate,
70,6,477.534,duplicate,
70,7,477.534,duplicate,
70,8,477.534,duplicate,
70,9,477.534,duplicate,
70,10,477.534,duplicate,
70,11,477.534,duplicate,
70,12,477.534,duplicate,
70,13,477.534,duplicate,
70,14,477.534,duplicate,
70,15,477.534,duplicate,
70,16,477.534,duplicate,
70,17,477.534,duplicate,
70,18,477.534,duplicate,
70,19,477.534,duplicate,
70,20,477.534,duplicate,
70,21,477.534,duplicate,
70,22,477.534,duplicate,
70,23,477.534,duplicate,
70,24,515.79
70,25,513.135
70,26,496.712
70,27,524.239
70,28,514.49
70,29,515.908
70,30,503.811
70,31,509.894
71,0,477.534
71,1,477.534,duplicate,
71,2,477.534,duplicate,
71,3,477.534,duplicate,
71,4,477.534,duplicate,
71,5,477.534,duplicate,
