Geração,Iteração,Fitness
17,21,10.5289,duplicate,
17,22,10.5289,duplicate,
17,23,10.5289,duplicate,
17,24,42.1189
17,25,65.0112
17,26,49.227
17,27,62.6483
17,28,62.0504
17,29,94.6301
17,30,56.9971
17,31,65.8076
18,0,10.5289
18,1,10.5289,duplicate,
18,2,10.5289,duplicate,
18,3,10.5289,duplicate,
18,4,10.5289,duplicate,
18,5,10.5289,duplicate,
18,6,10.5289,duplicate,
18,7,10.5289,duplicate,
18,8,10.5289,duplicate,
18,9,10.5289,duplicate,
18,10,10.5289,duplicate,
18,11,10.5289,duplicate,
18,12,10.5289,duplicate,
18,13,10.5289,duplicate,
18,14,10.5289,duplicate,
18,15,10.5289,duplicate,
18,16,10.5289,duplicate,
18,17,10.5289,duplicate,
18,18,10.5289,duplicate,
18,19,10.5289,duplicate,
18,20,10.5289,duplicate,
18,21,10.5289,duplicate,
18,22,10.5289,duplicate,
18,23,10.5289,duplicate,
18,24,87.2894
18,25,33.5968
18,26,62.4398
18,27,85.9106
18,28,40.5944
18,29,51.9626
18,30,10.5289,duplicate,
18,31,65.683
19,0,10.5289
19,1,10.5289,duplicate,
19,2,10.5289,duplicate,
19,3,10.5289,duplicate,
19,4,10.5289,duplicate,
19,5,10.5289,duplicate,
19,6,10.5289,duplicate,
19,7,10.5289,duplicate,
19,8,10.5289,duplicate,
19,9,10.5289,duplicate,
19,10,10.5289,duplicate,
19,11,10.5289,duplicate,
19,12,10.5289,duplicate,
19,13,10.5289,duplicate,
19,14,10.5289,duplicate,
19,15,10.5289,duplicate,
19,16,10.5289,duplicate,
19,17,10.5289,duplicate,
19,18,10.5289,duplicate,
19,19,10.5289,duplicate,
19,20,10.5289,duplicate,
19,21,10.5289,duplicate,
19,22,10.5289,duplicate,
19,23,10.5289,duplicate,
19,24,89.0895
19,25,51.9626
19,26,15.3509
19,27,26.8331
19,28,60.5326
19,29,33.1105
19,30,23.8819
19,31,114.009
20,0,10.5289
20,1,10.5289,duplicate,
20,2,10.5289,duplicate,
20,3,10.5289,duplicate,
20,4,10.5289,duplicate,
20,5,10.5289,duplicate,
20,6,10.5289,duplicate,
20,7,10.5289,duplicate,
20,8,10.5289,duplicate,
20,9,10.5289,duplicate,
20,10,10.5289,duplicate,
20,11,10.5289,duplicate,
20,12,10.5289,duplicate,
20,13,10.5289,duplicate,
20,14,10.5289,duplicate,
20,15,10.5289,duplicate,
20,16,10.5289,duplicate,
20,17,10.5289,duplicate,
20,18,10.5289,duplicate,
20,19,10.5289,duplicate,
20,20,10.5289,duplicate,
20,21,10.5289,duplicate,
20,22,10.5289,duplicate,
20,23,10.5289,duplicate,
20,24,66.7642
20,25,60.1672
20,26,60.1672,duplicate,
20,27,75.7158
20,28,86.5067
20,29,52.3959
20,30,54.1562
20,31,79.2495
21,0,10.5289
21,1,10.5289,duplicate,
21,2,10.5289,duplicate,
21,3,10.5289,duplicate,
21,4,10.5289,duplicate,
21,5,10.5289,duplicate,
21,6,10.5289,duplicate,
21,7,10.5289,duplicate,
21,8,10.5289,duplicate,
21,9,10.5289,duplicate,
21,10,10.5289,duplicate,
21,11,10.5289,duplicate,
21,12,10.5289,duplicate,
21,13,10.5289,duplicate,
21,14,10.5289,duplicate,
21,15,10.5289,duplicate,
21,16,10.5289,duplicate,
21,17,10.5289,duplicate,
21,18,10.5289,duplicate,
21,19,10.5289,duplicate,
21,20,10.5289,duplicate,
21,21,10.5289,duplicate,
21,22,10.5289,duplicate,
21,23,10.5289,duplicate,
21,24,71.7261
21,25,69.7734
21,26,55.6037
21,27,57.1009
21,28,93.273
21,29,57.4888
21,30,72.1776
21,31,47.2565
22,0,10.5289
22,1,10.5289,duplicate,
22,2,10.5289,duplicate,
22,3,10.5289,duplicate,
22,4,10.5289,duplicate,
22,5,10.5289,duplicate,
22,6,10.5289,duplicate,
22,7,10.5289,duplicate,
22,8,10.5289,duplicate,
22,9,10.5289,duplicate,
22,10,10.5289,duplicate,
22,11,10.5289,duplicate,
22,12,10.5289,duplicate,
22,13,10.5289,duplicate,
22,14,10.5289,duplicate,
22,15,10.5289,duplicate,
22,16,10.5289,duplicate,
22,17,10.5289,duplicate,
22,18,10.5289,duplicate,
22,19,10.5289,duplicate,
22,20,10.5289,duplicate,
22,21,10.5289,duplicate,
22,22,10.5289,duplicate,
22,23,10.5289,duplicate,
22,24,37.5053
22,25,65.683
22,26,60.9288
22,27,57.2263
22,28,72.1776
22,29,69.2933
22,30,62.6483
22,31,53.9159
23,0,10.5289
23,1,10.5289,duplicate,
23,2,10.5289,duplicate,
23,3,10.5289,duplicate,
23,4,10.5289,duplicate,
23,5,10.5289,duplicate,
23,6,10.5289,duplicate,
23,7,10.5289,duplicate,
23,8,10.5289,duplicate,
23,9,10.5289,duplicate,
23,10,10.5289,duplicate,
23,11,10.5289,duplicate,
23,12,10.5289,duplicate,
23,13,10.5289,duplicate,
23,14,10.5289,duplicate,
23,15,10.5289,duplicate,
23,16,10.5289,duplicate,
23,17,10.5289,duplicate,
23,18,10.5289,duplicate,
23,19,10.5289,duplicate,
23,20,10.5289,duplicate,
23,21,10.5289,duplicate,
23,22,10.5289,duplicate,
23,23,10.5289,duplicate,
23,24,58.1156
23,25,69.0693
23,26,77.8893
23,27,82.0155
23,28,60.5692
23,29,73.032
23,30,67.6598
23,31,31.4041
24,0,10.5289
24,1,10.5289,duplicate,
24,2,10.5289,duplicate,
24,3,10.5289,duplicate,
24,4,10.5289,duplicate,
24,5,10.5289,duplicate,
24,6,10.5289,duplicate,
24,7,10.5289,duplicate,
24,8,10.5289,duplicate,
24,9,10.5289,duplicate,
24,10,10.5289,duplicate,
24,11,10.5289,duplicate,
24,12,10.5289,duplicate,
24,13,10.5289,duplicate,
24,14,10.5289,duplicate,
24,15,10.5289,duplicate,
24,16,10.5289,duplicate,
24,17,10.5289,duplicate,
24,18,10.5289,duplicate,
24,19,10.5289,duplicate,
24,20,10.5289,duplicate,
24,21,10.5289,duplicate,
24,22,10.5289,duplicate,
24,23,10.5289,duplicate,
24,24,60.3844
24,25,60.3844,duplicate,
24,26,79.4753
24,27,41.5081
24,28,66.5472
24,29,87.4259
24,30,57.4888
24,31,69.0693
25,0,10.5289
25,1,10.5289,duplicate,
25,2,10.5289,duplicate,
25,3,10.5289,duplicate,
25,4,10.5289,duplicate,
25,5,10.5289,duplicate,
25,6,10.5289,duplicate,
25,7,10.5289,duplicate,
25,8,10.5289,duplicate,
25,9,10.5289,duplicate,
25,10,10.5289,duplicate,
25,11,10.5289,duplicate,
25,12,10.5289,duplicate,
25,13,10.5289,duplicate,
25,14,10.5289,duplicate,
25,15,10.5289,duplicate,
25,16,10.5289,duplicate,
25,17,10.5289,duplicate,
25,18,10.5289,duplicate,
25,19,10.5289,duplicate,
25,20,10.5289,duplicate,
25,21,10.5289,duplicate,
25,22,10.5289,duplicate,
25,23,10.5289,duplicate,
25,24,53.7552
25,25,52.781
25,26,88.0319
25,27,74.7584
25,28,89.5914
25,29,71.5806
25,30,76.0935
25,31,85.9106
26,0,10.5289
26,1,10.5289,duplicate,
26,2,10.5289,duplicate,
26,3,10.5289,duplicate,
26,4,10.5289,duplicate,
